中证500T-1日上影线和下影线长度之和,中证500指数2点前最长游程幅度,中证500指数2点前游程数量,中证500偏离度与45-450股票开盘偏离度之差,T-1日振幅,T-1日涨跌幅,T日2点前振幅,T日2点前涨跌幅,T-1日成交量与T-2日成交量之比,上证指数开盘幅度,中证500与上证指数开盘幅度之差,中证500指数13点至14点间振幅,沪深300指数13点至14点间振幅,状态
1.6,0.003674834,22,0.021634684,0.006698376,0.006448253,0.00586877,-0.001605668,1.109367287,-0.000735072,0.000175259,0.003821242,0.002960274,1
43.13,0.002283867,17,0.022467217,0.007225265,0.000520816,0.003712908,0.000258255,1.021034259,-0.001389303,0.000183813,0.002225131,0.002394996,0
22.36,0.002731433,18,0.029915369,0.00501934,0.001544962,0.006143867,-0.005123267,0.85331724,-0.001313238,0.001335667,0.004339728,0.003295145,0
10.28,0.00317049,18,0.026422397,0.009724546,-0.00804925,0.005016568,0.000675463,0.947374566,-0.000829804,0.000949908,0.002090411,0.002203263,0
10.54,0.003014455,24,0.013617301,0.005691544,0.004042023,0.007441539,0.004314025,0.872463385,-0.000511252,-0.000190148,0.002242662,0.002650213,0
26.81,0.002256218,23,0.028802118,0.007454031,0.003288637,0.006831036,-0.003029619,1.149902843,0.001111445,0.000203937,0.002762909,0.002955005,0
11.2,0.002745572,20,0.030385416,0.008191012,-0.00640508,0.00824981,0.003356516,0.994267372,-0.00336512,0.000673657,0.003027866,0.002611218,0
22.9,0.002726821,17,0.008500954,0.009118783,0.005524053,0.007913184,0.006263977,0.905488139,-0.000303042,0.001040618,0.001691813,0.002050787,0
0.72,0.002481892,16,0.010979319,0.009361077,0.009249581,0.00466786,-0.00191624,1.031024032,-0.000240562,0.000322519,0.001816743,0.00195877,0
26.76,0.002936147,16,0.024268457,0.004945111,0.000819289,0.004965346,-0.003158041,1.018687374,-0.000580129,8.62E-05,0.002984758,0.0028458,0
23.76,0.004395857,20,0.033123451,0.007199142,-0.003509219,0.009249617,-0.007133886,0.920222473,-0.002163675,0.000222233,0.002654387,0.002214805,0
14.63,0.002175544,21,0.030708078,0.009312062,-0.006970382,0.004256791,0.004107654,1.018577166,-0.000940002,0.000531964,0.002254406,0.001627808,0
16.8,0.00311995,18,0.015506406,0.004343881,0.001733792,0.013292188,0.007910557,0.877347792,-0.001022545,0.000509169,0.001851644,0.002343777,0
32.02,0.002811178,17,0.014770292,0.014870468,0.009828444,0.003916333,-0.000752863,1.151747902,-0.000546409,0.000619019,0.001966589,0.001470798,0
23.81,0.001946721,19,0.024690394,0.005972148,-0.002287823,0.004278534,-0.001193245,0.928512382,-0.001212304,0.000107489,0.003707806,0.002998777,0
27.58,0.002125578,13,0.010781273,0.004298703,-3.70E-05,0.004946268,0.004569305,0.924974941,0.001651912,0.000457253,0.001100852,0.001712536,0
0,0.003714079,23,0.022839592,0.006694021,0.006694021,0.002681219,-0.000640316,1.231471109,0.000905033,-0.000862693,0.001475665,0.001700973,2
14.98,0.002317066,18,0.033861248,0.011618307,-0.009216695,0.007123996,-0.004776008,1.064221273,0.001125873,-0.000931545,0.00405335,0.003562746,1
33.42,0.001677925,14,0.018422381,0.007319398,0.002128139,0.003940052,0.002003114,0.843712787,-0.000171694,-0.000377106,0.001279581,0.001590308,0
10.14,0.003262224,21,0.02621559,0.004829838,0.003261085,0.008442665,0.001580254,0.957015973,-0.00474236,0.000168156,0.004483437,0.003915071,0
41.16,0.006653459,20,0.030585506,0.008459779,0.002079768,0.013605396,-0.004796888,1.225075253,0.000181619,0.000178206,0.012522549,0.008228339,1
77.78,0.003602694,20,0.026419058,0.013627457,0.001547185,0.005455311,0.003392118,1.064169988,-0.000367034,-8.51E-05,0.003530143,0.003913428,0
15.29,0.0023772,18,0.02923679,0.008104528,0.005744151,0.00615899,-0.002699577,1.086290158,-0.00016223,-1.66E-05,0.002000848,0.002668624,0
15.93,0.002487646,18,0.038557738,0.006965735,-0.004494725,0.005453638,-0.002719254,0.927405828,-0.00040886,-0.000665633,0.003251157,0.002984147,0
25.1,0.004639821,21,0.063464246,0.005467608,-0.001590096,0.009403327,0.001065411,0.790655007,-2.47E-05,0.00088015,0.002399037,0.00194172,1
37.26,0.006585763,27,0.086956864,0.009435831,-0.003645309,0.01607997,-0.009202057,1.397503978,-0.001921975,-0.000176522,0.007645874,0.005858374,1
11.5,0.003412209,22,0.062307107,0.016143517,-0.014120791,0.004853404,0.001532658,1.12730009,-0.001238165,0.001057821,0.002309317,0.002011147,1
9.68,0.003028938,18,0.023215916,0.005776497,0.004249705,0.01254089,0.012485105,0.746873252,0.004021026,0.003612659,0.002352516,0.00257077,0
0,0.002727251,24,0.01143495,0.013807376,0.013807376,0.005285328,0.001549973,1.345883008,0.000572996,0.00168508,0.003832214,0.004580691,0
29.76,0.002861881,19,0.025726099,0.005303717,0.000747549,0.007577505,0.004169825,1.004701923,-0.00011562,-0.000705872,0.003353678,0.003374238,0
25.24,0.004029478,26,0.081425529,0.007595993,0.00373345,0.005316903,0.001619646,1.032066273,-0.000354806,-0.00014411,0.002395094,0.002355138,0
30.2,0.005278369,22,0.048942895,0.00596698,-0.001356559,0.012412015,0.002057345,1.019211888,-0.000963828,0.001015286,0.007469891,0.006592186,1
38.14,0.006643575,27,0.03854415,0.015382307,0.009491628,0.005759008,-0.002052575,1.245868443,-0.001566972,0.001063467,0.003657112,0.003698769,1
5.88,0.003810622,21,0.037474437,0.008412108,-0.007455613,0.009859979,0.007839567,0.893805947,-0.002628237,0.001529054,0.001370442,0.00134931,0
18.48,0.004104354,31,0.044122138,0.009895227,0.007072355,0.012201024,-0.011737121,0.768232588,5.55E-05,0.00111651,0.005039959,0.004156077,1
5.72,0.007514035,27,0.0867179,0.015485705,-0.014386762,0.010778025,-0.006486742,1.111726714,-0.00500284,0.000797909,0.004421261,0.004065182,1
31.41,0.004466238,28,0.075021269,0.011789091,-0.00682208,0.006020479,0.002556986,0.897663561,-0.002117802,0.001531109,0.00267117,0.001953916,2
40.93,0.0082671,32,0.063299259,0.011788964,-0.00537896,0.018350269,-0.008792964,0.916070139,-0.003797281,-0.000577518,0.007659876,0.005455445,0
75.74,0.004936987,33,0.058806014,0.018361467,-0.006209382,0.010107702,-0.004857127,1.08498786,-0.001582548,0.001387996,0.008324394,0.005290447,2
76.27,0.003785363,30,0.053140027,0.012366883,-0.000258292,0.0099897,-0.004125611,0.910043106,-0.000570411,0.000255529,0.007057073,0.005261192,0
22.8,0.012917978,33,0.085853334,0.010776885,-0.007100793,0.02319259,-0.016723104,0.768825376,-0.002843878,-0.000112348,0.005576596,0.005177929,2
0.99,0.005007494,30,0.069108718,0.023594312,-0.022894372,0.011679618,0.004480877,1.16264314,-0.00179929,0.001961836,0.006040772,0.003114384,0
50.75,0.003716093,26,0.028691308,0.011697747,0.003417228,0.006107808,0.003938344,0.913614232,-0.000525335,0.000433862,0.002228403,0.00189274,0
21.41,0.007322956,28,0.026038414,0.006158443,0.002680243,0.022379423,0.005006907,1.078695928,-0.003013778,-3.21E-05,0.009332671,0.00527175,0
117.57,0.004280195,32,0.015335236,0.025169837,0.005648378,0.007643983,0.00343529,1.281188195,-0.00258982,-0.000340826,0.003423091,0.003084237,0
9.64,0.002972795,27,0.025239395,0.007679834,0.006109353,0.00479774,0.000831521,0.747211494,-0.00236345,0.001267005,0.002052365,0.001993269,0
19.31,0.005337414,23,0.03017965,0.004902872,0.001775958,0.006736809,-0.001584045,1.052716488,-0.001722296,3.82E-05,0.003755214,0.002600869,0
42.74,0.003940367,30,0.030056491,0.008249807,-0.00132137,0.013812061,0.004477319,1.031106488,-0.002634802,-0.000187565,0.005264156,0.003699513,1
81.36,0.005450753,40,0.050654804,0.013830076,-0.000601939,0.007301279,-0.003928421,1.06813433,-0.004060534,0.000611046,0.004578207,0.002935865,1
9.64,0.006240371,35,0.083045815,0.012343388,-0.010644658,0.014649261,-0.007558718,0.924283025,-0.00421294,0.002008886,0.006478215,0.005608249,2
7.22,0.005964701,29,0.052063908,0.018098078,-0.016608354,0.013682664,0.004261142,0.938933346,-0.004466764,0.000838079,0.005350126,0.0038697,1
34.68,0.007115755,31,0.046815415,0.015683492,0.009768486,0.014980517,-0.009704325,0.814601246,-0.000773066,0.000554858,0.010645853,0.005487817,2
28.56,0.008494224,37,0.065348981,0.026072463,-0.020777842,0.024105032,-0.010304964,1.14469399,-0.00522293,0.000237713,0.01298076,0.007253319,2
126.2,0.003993219,35,0.040541223,0.024850475,0.002771322,0.011952923,0.003563527,1.166151239,-0.002396619,0.00014911,0.006803318,0.003927136,1
65.2,0.003071389,27,0.031724566,0.01196504,0.000757765,0.005276638,0.003752931,0.775938133,0.000783113,0.002100691,0.002371413,0.002670778,0
18.76,0.005993291,27,0.006951145,0.005368409,0.002178312,0.017449093,0.00873976,0.877222936,-0.002364309,0.000484698,0.005750563,0.00335329,2
43.26,0.00374934,28,0.003361968,0.030082785,0.022508088,0.009091383,0.004610027,1.47662621,-0.001662136,0.000284291,0.003314062,0.002127831,0
33.7,0.003342851,28,0.026500759,0.009145082,0.003526198,0.010659568,0.002277968,0.996190659,-0.007155016,-0.000227407,0.005707325,0.00348648,1
57.71,0.0038537,29,0.032933209,0.010856027,-0.00117827,0.008048679,-0.002587978,0.821116378,-0.001109806,0.000686643,0.003769377,0.002423048,0
46.62,0.006981895,31,0.075638798,0.008048652,0.000202552,0.01571423,-0.009895544,0.916853208,-0.001124954,-0.001004344,0.007516996,0.005206695,2
40.79,0.006847642,35,0.117186869,0.019456704,-0.012324124,0.017917333,-0.010997384,1.105795942,-0.002054246,0.0004743,0.009858543,0.005611075,2
18.82,0.00868149,36,0.068247964,0.023175796,-0.019504861,0.020890063,-0.000945951,1.066090236,-0.004693089,0.00045689,0.008885585,0.00387723,2
72.15,0.00711688,32,0.014033992,0.023102217,0.010244859,0.019281308,0.009826359,0.895441444,-0.002812252,0.001009064,0.015695014,0.011490698,1
56.46,0.003467987,30,0.017498775,0.020676561,0.010752242,0.006536835,0.003314803,1.215945761,-0.002102853,0.000860088,0.002943922,0.002602054,0
31.53,0.003796244,31,0.038162845,0.00653513,-0.001127745,0.01245685,-0.006783347,0.838326001,0.004898658,0.00382931,0.00315911,0.003395541,1
29.13,0.005534438,39,0.103837731,0.01597365,-0.010842502,0.010059662,-0.006065017,0.986863315,-0.00282342,0.000461372,0.005595633,0.003840673,2
0.49,0.006229351,35,0.053957079,0.017673464,-0.017282744,0.018046825,0.009701908,1.030800354,-0.002701624,0.000397686,0.013652308,0.003151292,1
49.05,0.004163467,35,0.009247052,0.022055391,0.013286336,0.009016971,0.005486106,0.97660777,-0.001109436,0.002086718,0.002195229,0.001799158,0
14.49,0.003056485,28,0.015275759,0.009017039,0.006508959,0.007963363,0.003747655,0.92295492,-0.002295197,0.001128583,0.00413851,0.002789974,0
15.89,0.004638296,26,-0.00020718,0.008361181,0.005603403,0.020056501,0.01758041,0.897819701,-0.000117822,-0.000332664,0.005152772,0.002994496,0
2.44,0.002294302,29,0.001548363,0.02031718,0.019890801,0.00513111,0.000996926,1.530622449,-0.001222094,4.38E-05,0.003457593,0.00268988,0
21.01,0.002971813,26,0.024451587,0.005388236,0.001849367,0.005887468,-0.000764365,0.890719932,-0.000911854,-0.000188348,0.004045643,0.002924961,0
31.93,0.003407579,28,0.048445989,0.008237755,0.002832466,0.006051574,-0.003243849,0.933891125,-0.002824949,-0.001485273,0.003312742,0.002568051,1
12.86,0.003507453,25,0.019047105,0.009097076,-0.006861115,0.014940265,0.013793635,0.971820922,-0.001861282,0.000617563,0.002622355,0.002987937,0
8.05,0.002506424,30,0.01421393,0.015717066,0.014348305,0.004574805,-0.001142834,1.001068495,-0.002232749,0.001539165,0.003082335,0.003481701,0
25,0.004799123,28,0.016192596,0.005803766,-0.001603076,0.010885134,0.01052102,1.008321074,-0.001621713,0.000456129,0.002355947,0.003032003,0
3.49,0.002554986,24,0.012299064,0.010939406,0.01035327,0.003336351,-0.000887545,1.066705229,-0.001959548,0.001256178,0.001794967,0.001632274,0
20.17,0.003294938,24,0.021290883,0.004021149,-0.000659801,0.006551106,0.006053913,0.875698169,-0.000321209,-1.92E-05,0.001370729,0.003370133,0
1.72,0.002291481,22,0.015850663,0.008019344,0.007730904,0.004728533,0.004032255,1.040746498,0.001162417,-0.000549983,0.001397734,0.002106626,0
25.33,0.00218923,25,0.027322609,0.005136424,0.000955271,0.007481008,-0.004657103,1.116336968,0.002845185,-0.001589033,0.004279855,0.003094974,1
41.68,0.005397781,26,0.049920653,0.00749925,0.000589338,0.004147034,7.90E-05,0.857960723,-0.001261339,0.000629361,0.002383741,0.003115156,2
20.18,0.006228296,34,0.047617504,0.017058473,-0.013505927,0.014440672,-0.00548989,1.220255905,-0.002853189,0.000511296,0.004519253,0.00628686,2
54.69,0.002779616,22,0.012837874,0.014646622,0.005364455,0.01308026,0.012827809,0.917364189,-0.000273118,0.000802929,0.002198011,0.002786735,1
1.69,0.002980406,26,0.009455373,0.016608837,0.016323327,0.006310695,0.00036501,1.099851061,-0.000632991,0.000262713,0.004195664,0.004110986,0
34.9,0.002560781,31,0.030571447,0.006355014,0.000621995,0.005238186,-0.00212221,0.892201274,-0.002385604,0.00058257,0.004831526,0.004972598,0
19.19,0.002855903,25,0.024552782,0.005795751,-0.00262527,0.006945952,0.003894996,0.970515727,0.000558333,4.86E-05,0.003584947,0.002267246,0
15.26,0.001878208,25,0.014886123,0.00695083,0.00444505,0.006763259,0.004767844,0.95958641,-0.003480108,0.0009297,0.004075974,0.003434361,0
12.02,0.002389737,25,0.012010986,0.008016091,0.006031442,0.006642364,0.004379544,0.9222186,-0.000134547,0.000787984,0.002141951,0.00207605,0
12.33,0.002319339,28,0.019548501,0.007758767,0.005735758,0.005836972,-0.003392703,1.192523609,-0.00094885,-0.000409981,0.002612825,0.003358537,0
13.79,0.00323718,21,0.0124733,0.005863195,-0.003595379,0.00824302,0.006872868,0.988858247,-0.001116263,-0.000687515,0.004621374,0.004680258,0
8.2,0.008100171,25,0.0138182,0.010844536,0.009493604,0.01006347,0.000205258,1.087261541,-0.001017918,-3.46E-05,0.00629599,0.005413852,0
47.82,0.00205905,23,0.019186107,0.01008792,0.002298208,0.005557799,0.004030752,1.207663011,-0.002678716,-0.000412632,0.002472562,0.003046301,0
9.53,0.003347433,23,0.038487112,0.008595149,0.00704575,0.007636091,-0.000112544,0.957241107,-0.002957079,0.002232619,0.002988974,0.002085174,1
32.32,0.00736203,25,0.058037413,0.007640976,-0.002406161,0.006409611,-0.000971816,1.139202416,-0.00346858,0.001534455,0.003265225,0.00758604,2
7.58,0.00707762,25,0.041954084,0.011944872,-0.010594677,0.015336808,-0.005392741,0.851847726,-0.000347142,-0.000310985,0.005368818,0.004450946,2
85.12,0.002802867,35,0.031449063,0.01539504,0.001311029,0.007889855,0.002802061,0.98177726,-0.001609615,0.001906968,0.003371332,0.004193424,0
33.14,0.003668005,30,0.04206389,0.007889804,0.002474428,0.005787456,-0.002106343,1.047056516,-0.001902297,0.000831632,0.003035018,0.004287687,0
20.96,0.037524229,31,0.112573773,0.005820322,-0.002374933,0.042159362,-0.026721996,0.838889411,-0.000827966,-0.002494475,0.01131826,0.006486121,2
15.68,0.005822471,35,0.091846953,0.04225888,-0.037978538,0.010811205,0.007008846,1.529473359,-0.005248512,0.001456752,0.010235451,0.00739355,1
11.11,0.003686729,30,0.005843304,0.016339321,0.014410487,0.017151905,0.015290172,0.7540596,-0.001909637,0.000180971,0.003429081,0.004338781,1
10.51,0.003251608,30,0.009122168,0.023972273,0.02215752,0.012140673,0.008373415,1.343992998,-0.001069384,-5.65E-05,0.003378982,0.004548115,0
27.01,0.00315128,26,0.026697575,0.012202282,0.007727373,0.007834312,0.005236777,0.911827257,-0.002554061,0.000971411,0.002261749,0.002816575,0
19.96,0.00483009,25,0.024234643,0.009277106,0.005985556,0.008448214,0.00647575,0.886003877,-0.002178059,0.001406282,0.004579435,0.0032206,0
8.72,0.003689486,30,0.021270937,0.008912429,0.007482034,0.008942299,-0.004614066,1.170417632,-0.000450105,-0.00080265,0.003580657,0.003948935,1
51.28,0.003504351,34,0.02957046,0.009338258,-0.000943272,0.008348336,-0.002210733,0.917002813,0.000237093,-0.00052177,0.003952821,0.005943939,1
46.69,0.006250096,31,0.01867155,0.008483008,-0.000837147,0.014210243,0.008412941,0.99472331,-0.001203158,-0.00038065,0.006167367,0.006504297,0
39.92,0.003059397,29,0.012185955,0.014245098,0.007668292,0.00925678,0.007812785,1.171847238,-0.002953978,0.000796716,0.004558371,0.001598909,0
18.27,0.003332838,31,0.025082007,0.01022869,0.007260163,0.012346461,0.010436608,0.831377643,-0.000149708,2.19E-05,0.002311847,0.002781108,0
8,0.003276749,30,0.020034971,0.014712183,0.013410227,0.005932823,-0.004007552,1.310672441,0.000406968,-0.001193783,0.005932823,0.0049192,0
31.36,0.00685826,28,0.041629823,0.006049881,-0.001036062,0.010392985,-0.00255839,0.891913935,-0.001254163,0.001682355,0.00641461,0.00355352,0
27.76,0.00427331,31,0.032532631,0.010426736,-0.005945065,0.008254257,0.003886125,1.127921001,-0.001549071,-0.000329692,0.003912112,0.004418384,0
29.96,0.005140085,30,0.032427708,0.008302521,0.003496711,0.006093803,0.005127201,0.878503397,-0.001106656,0.000604741,0.003125536,0.002383613,2
39.19,0.004322812,28,0.028507972,0.011715562,-0.005389169,0.009714469,0.007293511,1.256873629,-0.001344734,0.001737433,0.004721156,0.004336248,1
11.08,0.004133588,26,0.016377893,0.013990018,0.012187837,0.004076713,4.92E-05,0.862449027,-0.000691679,0.000471672,0.003569935,0.004704554,0
39.16,0.002901982,32,0.02048625,0.0065031,0.000268168,0.00602064,0.003672127,1.10875812,-0.001239479,3.15E-05,0.003056991,0.003055769,0
11.46,0.007896334,32,0.034040899,0.008808246,0.006972548,0.015172776,-0.006440188,0.958192634,-0.00179045,-0.000928452,0.008039401,0.006792,0
61.21,0.005778539,36,0.055836165,0.015179312,-0.005315658,0.012811824,-0.00503645,0.977041769,-0.007427054,-0.00012428,0.005624767,0.003633586,2
40.99,0.00499377,29,0.030277653,0.01987292,-0.013023649,0.019366973,0.017900734,1.045795655,-0.000772234,0.001418657,0.00321979,0.004153581,0
0.71,0.002652139,28,0.004436321,0.020797615,0.020682451,0.004626909,0.001804051,0.762298943,-0.000655131,0.000425926,0.003029974,0.004019884,0
9.08,0.003695816,25,0.017635302,0.005197707,0.003748104,0.008426631,0.002038928,0.919401657,-0.001050378,-0.000153122,0.002663272,0.003084735,0
43.74,0.002729963,31,0.013212188,0.008833491,0.001843933,0.006647978,0.003937107,1.084911912,0.002264084,-0.00097695,0.002149369,0.001983908,0
14.36,0.002807581,26,0.020155302,0.008452547,0.00616403,0.007635775,0.003514682,1.10162265,-0.004647079,-0.001813364,0.002466058,0.005174629,0
25.96,0.002008148,20,0.014685886,0.007733065,0.003614286,0.006417957,0.005646815,0.923521492,0.001782829,-0.000793973,0.001448567,0.001752455,0
0.36,0.002955392,28,0.024748083,0.007875342,0.007818574,0.005335757,-0.002344879,0.948968667,0.000212751,-0.001282647,0.002616823,0.002649784,0
15.2,0.006240356,25,0.034976548,0.005681809,-0.003275008,0.009644543,-0.00389165,1.029800249,-0.001955775,-0.000586515,0.003020357,0.002170464,1
24.29,0.003087426,30,0.038179755,0.009713138,-0.005817811,0.005703166,-0.001686035,0.848593829,7.95E-05,-0.000102806,0.001878755,0.0021397,1
17.76,0.003497229,27,0.017277046,0.009860816,-0.006965456,0.01331928,0.013029238,0.893634693,-1.50E-05,-0.000660027,0.005489294,0.004099819,0
12.36,0.003107854,29,0.003249409,0.013473906,0.01150398,0.014722262,0.013507878,1.118135655,0.001370943,-0.001015047,0.00166984,0.004577704,0
17.82,0.003277138,23,0.014130548,0.014731755,0.011924957,0.005653886,-0.001710128,1.256038966,-0.000175322,-0.000448708,0.003318907,0.003554755,0
33.19,0.002375424,24,0.02506355,0.007132266,-0.00193285,0.006684446,0.006629793,0.924238104,-0.001013786,0.000660628,0.002454568,0.002194465,0
9.3,0.002676397,27,0.016969304,0.008876192,0.007424406,0.004727933,0.001342346,1.089568951,-0.000645678,0.000344522,0.004040925,0.00318703,0
22.29,0.003665909,25,0.015128174,0.006407724,0.002931092,0.009980969,0.007509704,0.952589911,0.001538407,-0.001151831,0.003751692,0.006412621,0
11.22,0.002673114,25,0.025826296,0.010016811,0.008272889,0.00710149,0.004117623,1.330531667,0.000769326,-0.000157755,0.002041882,0.003746802,0
12.14,0.003273094,23,0.02540411,0.00710299,0.005232363,0.00686554,0.000656854,0.990644045,-0.000703243,0.000245715,0.002085519,0.003036243,0
38.26,0.003016819,24,0.017764441,0.00742175,0.001552958,0.01067149,0.007001442,0.793706304,-0.003512151,0.000196088,0.00246118,0.004535481,0
12.86,0.003622719,23,0.02133019,0.010689775,0.008711371,0.007064917,-0.001904132,1.107591437,-0.000522953,-0.000354933,0.002887092,0.002419802,1
17.66,0.004334568,25,0.031010004,0.009216168,-0.006474443,0.006793669,0.002113035,1.015013278,-0.000317957,-0.000291954,0.004191279,0.003034576,1
42.51,0.004413125,27,0.018071237,0.009498183,0.002987215,0.00831045,0.005431746,0.87661133,3.26E-05,0.000835862,0.003323232,0.002779174,1
14.1,0.005408603,24,0.027653005,0.012768265,0.010598961,0.008656164,0.005291485,1.092654868,0.001500226,2.78E-05,0.004149502,0.004234376,2
70.72,0.004179774,23,0.029569663,0.01305047,-0.002370942,0.004516857,0.003767807,1.383557994,-0.001409512,8.09E-05,0.002706765,0.002004175,0
5.15,0.003161782,30,0.022994122,0.008198477,0.007416539,0.006878294,-0.004146117,0.738104271,-0.000201695,6.48E-05,0.003593941,0.003313212,0
46.82,0.005218326,26,0.042052909,0.008745272,-0.001687746,0.009011326,-0.005705943,1.088274731,-0.001872603,0.000263536,0.004058419,0.003197799,0
20.3,0.00431371,22,0.030784784,0.00905246,-0.005926575,0.006809097,0.004031052,0.959790494,-0.000330076,-0.000561489,0.002458594,0.002356804,0
0,0.003645816,28,0.023624378,0.008059092,0.008059092,0.004842834,-0.001229238,0.812279739,0.000795391,-0.000566062,0.002063415,0.002168777,2
34.55,0.002657044,22,0.0199631,0.010511589,-0.005239118,0.010785282,0.008616858,1.052539028,-0.001384433,0.00013294,0.002151236,0.001787135,0
14.27,0.00356432,23,0.028045701,0.011952535,0.009774145,0.006952495,-0.006562824,1.090396499,-0.000387157,-0.000782262,0.00304633,0.002973604,1
2.47,0.006046574,28,0.044938128,0.011353514,-0.010860703,0.006940118,-0.001039287,0.970237138,-0.003176705,1.08E-05,0.003596023,0.00300597,0
26.46,0.0031146,31,0.049243648,0.006964724,-0.002903894,0.005171259,-0.003663004,0.861518383,-0.002376143,0.000562216,0.002439463,0.001542438,2
13.49,0.004130146,25,0.053933192,0.01292216,-0.010716235,0.004314407,0.001810552,0.913098007,-0.001555219,0.000708686,0.003602294,0.002860593,1
2.05,0.002977622,21,0.027119939,0.00592846,0.00561044,0.00950739,0.009183683,0.870700219,-0.000825046,0.001251796,0.002669477,0.002288419,0
7.9,0.002266925,26,0.024314177,0.010355402,0.009142332,0.004721283,0.002465967,1.109278001,-0.00042819,-0.000439898,0.001923643,0.001534285,0
23.61,0.002447247,23,0.027134556,0.005064058,-0.001465618,0.005964246,0.002198527,0.992744835,0.000200063,0.000508903,0.002247488,0.00225562,0
8.39,0.002899544,20,0.022213696,0.00596429,0.00468775,0.005773978,0.000597111,0.950558742,0.016094809,-0.004204823,0.001910764,0.00396869,0
34.93,0.001794189,24,0.027043305,0.005879057,-0.000629996,0.003342807,-0.000578124,1.218271552,-0.00030742,0.000158468,0.002555506,0.004547917,0
18.75,0.004474731,23,0.033781931,0.007037241,0.004209741,0.005473221,-0.002284166,1.006775275,-0.000442702,2.73E-05,0.001802509,0.003281955,0
6.27,0.003246837,22,0.039897287,0.006378836,-0.005403801,0.006526906,-0.003373319,1.042995908,-0.000812144,-0.000439416,0.005264706,0.002224642,1
61.44,0.002182917,16,0.022666049,0.009438942,0.000145687,0.00574022,0.004720698,0.859111327,-0.000474853,0.000615132,0.002000053,0.002257347,0
2.26,0.005391054,24,0.055881878,0.007815456,0.007475942,0.015151912,-0.011149256,0.935412021,0.000796218,-0.000785937,0.005729385,0.003229967,0
9.59,0.002958953,25,0.051004075,0.015167286,-0.013511439,0.008341852,0.002410528,1.177515485,-0.001553955,-0.000697004,0.004048136,0.00242394,0
46.6,0.005104964,30,0.040542008,0.00837843,0.00130369,0.003669194,-0.000905824,0.691959029,0.000440595,-0.000509917,0.003156036,0.001400546,2
23.96,0.004234975,29,0.058802478,0.011133545,-0.007417781,0.009687057,-0.003468182,1.234801343,-0.002121555,0.000656188,0.003026889,0.003805016,1
15.15,0.00321476,19,0.027577931,0.010411518,-0.008005957,0.009590212,0.007918613,0.989707427,-0.001971202,0.000190392,0.001977011,0.00146484,0
4,0.002497756,21,0.007782137,0.013202669,0.012578219,0.006003182,0.004225447,0.832867287,0.001073742,-0.001322437,0.002141603,0.001380576,0
7.15,0.00356313,22,0.028477382,0.007636856,0.006540544,0.007491511,-0.007380191,1.000043602,-0.001210064,0.000117914,0.005068041,0.001859201,1
47.04,0.00332714,27,0.021146537,0.007559095,-0.000381499,0.006389899,0.002440596,0.978330081,-0.000997969,6.00E-05,0.004278305,0.002714372,1
4.22,0.002964697,26,0.012906829,0.008390628,0.007746192,0.00830493,0.004873635,0.991137395,0.000181948,-0.001385909,0.002958108,0.004933536,0
23.11,0.002826151,23,0.029944857,0.008317034,0.004825381,0.006423139,-0.003166082,1.277235309,-0.000898499,-0.000223177,0.001502982,0.002313768,0
17.73,0.010426492,33,0.079562782,0.007754314,-0.005044692,0.026139387,-0.017561776,0.906752959,-0.00086717,-0.000501373,0.006747395,0.005862592,0
59.23,0.002479507,27,0.052239102,0.026199488,-0.016614868,0.005291916,0.005291916,1.233256299,-0.00275245,0.000440611,0.00524394,0.004009067,0
0.04,0.002586663,29,0.019084351,0.009783444,0.009777287,0.005803184,0.001344584,0.743294326,0.000185517,-0.000290837,0.003992,0.004013715,0
31.71,0.003328432,31,0.04203894,0.005846194,-0.001001598,0.010043882,-0.008465788,1.038086818,-0.001259122,-0.000476068,0.004814311,0.002324286,0
8.56,0.005265569,28,0.053626837,0.010073544,-0.008664534,0.010931991,-0.007283266,1.045171679,-0.001651966,0.000549929,0.003558872,0.003225185,1
44.75,0.004615876,24,0.033188174,0.01494654,-0.007848319,0.01075629,0.006461382,1.010432724,-0.000605046,0.001399969,0.005531165,0.00523148,1
24.75,0.002412456,27,0.015450633,0.016194471,0.012286869,0.005950693,0.000782066,0.977445541,0.000380833,-0.000827545,0.002801817,0.003862312,1
10.14,0.003629986,29,0.018304808,0.008289746,0.006719205,0.010219442,0.007546712,1.084836295,-0.001294116,0.000173027,0.002720461,0.006847795,1
50.21,0.002536177,26,0.015951072,0.010301248,0.002612845,0.003558728,0.00156194,1.019745371,-0.001402948,0.001402447,0.002258932,0.002556469,1
